,Input_Count,Outputs,Wiring,Gates,Gate_Activations,Truth_Table,Final_Population
2778,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
2779,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
2780,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
2781,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
2782,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
2783,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
2784,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],True
2785,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],True
2786,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 0, 0, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
2787,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 0, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
2788,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 1, 0, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1.  3. 11.  0.  1.  3. 15.],True
2789,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 1, 1, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1.  3. 11.  0.  1.  3. 15.],False
2790,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 1, 0, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1. 11. 11.  0.  1. 15. 15.],False
2791,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 0, 1, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
2792,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 0, 0, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],True
2793,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],True
2794,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 1, 0, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2795,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 0, 1, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
2796,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 1, 1, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1.  3. 11.  0.  1.  3. 15.],False
2797,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 1, 1, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1.  3. 11.  0.  1.  3. 15.],False
2798,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 1, 1, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1. 11. 11.  0.  1. 15. 15.],False
2799,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
2800,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],False
2801,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
2802,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 1, 1, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2803,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 1, 1, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2804,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 0, 1, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],False
2805,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 1, 1, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1. 11. 11.  0.  1. 15. 15.],False
2806,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 1, 1, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2807,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 0, 1, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],False
2808,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 0, 1, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
2809,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 0, 1, 1, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2810,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 1, 0, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],True
2811,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
2812,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
2813,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 1, 1, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2814,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 1, 0, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2815,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 1, 1, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2816,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
2817,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 0, 0, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
2818,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 1, 1, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],True
2819,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 0, 1, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
2820,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 0, 0, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
2821,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 0, 0, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],True
2822,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 1, 1, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1. 11. 11.  0.  1. 15. 15.],False
2823,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 1, 0, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1.  3. 11.  0.  1.  3. 15.],False
2824,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 0, 0, 1, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
2825,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 0, 1, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
2826,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 1, 0, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1.  3. 11.  0.  1.  3. 15.],False
2827,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 0, 0, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],True
2828,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 0, 0, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
2829,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 1, 0, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2830,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 0, 0, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
2831,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 0, 0, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],True
2832,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 1, 1, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1.  3. 11.  0.  1.  3. 15.],False
2833,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 1, 0, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1.  3. 11.  0.  1.  3. 15.],False
2834,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 1, 0, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1. 11. 11.  0.  1. 15. 15.],False
2835,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 1, 0, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2836,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 1, 0, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2837,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 0, 0, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
2838,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 0, 0, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],True
2839,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 0, 1, 0, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2840,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 0, 0, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],True
2841,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 0, 1, 0, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
2842,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 0, 0, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
2843,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 1, 0, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1. 11. 11.  0.  1. 15. 15.],False
2844,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(0, 1, 0, 0, 0, 1)",[ 0.  0.  0.  0.  4.  4.  6.  7.  8.  8.  8.  8. 12. 12. 14. 15.],False
2845,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(0, 0, 0, 0, 0, 1)",[ 0.  0.  0.  0.  4.  4.  6.  7.  8.  8.  8.  8. 12. 12. 14. 15.],False
2846,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(1, 0, 0, 1, 1, 1)",[ 0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  8.  8. 12. 12. 14. 15.],False
2847,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(1, 1, 1, 1, 0, 0)",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  0.  0.  0. 15.],False
2848,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(0, 0, 1, 0, 0, 0)",[ 0.  0.  0.  0.  4.  4.  6.  7.  0.  0.  8.  8.  4.  4. 14. 15.],False
2849,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(0, 1, 0, 0, 1, 1)",[ 0.  0.  0.  0.  4.  4.  6.  7.  8.  8.  8.  8. 12. 12. 14. 15.],False
2850,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(1, 0, 1, 0, 1, 0)",[ 0.  0.  0.  0.  4.  4.  6.  7.  0.  0.  8.  8.  4.  4. 14. 15.],False
2851,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(0, 0, 1, 1, 0, 1)",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  0.  0. 14. 15.],False
2852,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(1, 0, 1, 1, 1, 1)",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  0.  0. 14. 15.],False
2853,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(0, 1, 1, 1, 0, 1)",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  0.  0.  0. 15.],False
2854,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(0, 0, 0, 0, 0, 0)",[ 0.  0.  0.  0.  4.  4.  6.  7.  8.  8.  8.  8. 12. 12. 14. 15.],False
2855,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(0, 0, 1, 0, 0, 1)",[ 0.  0.  0.  0.  4.  4.  6.  7.  0.  0.  8.  8.  4.  4. 14. 15.],False
2856,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(0, 0, 1, 0, 1, 0)",[ 0.  0.  0.  0.  4.  4.  6.  7.  0.  0.  8.  8.  4.  4. 14. 15.],True
2857,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(1, 1, 1, 1, 1, 0)",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  0.  0.  0. 15.],False
2858,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(0, 1, 1, 0, 1, 0)",[ 0.  0.  0.  0.  4.  4.  6.  7.  0.  0.  0.  8.  4.  4.  6. 15.],True
2859,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(1, 1, 0, 1, 1, 1)",[ 0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  8.  8. 12. 12. 14. 15.],False
2860,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(1, 1, 0, 1, 0, 0)",[ 0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  8.  8. 12. 12. 14. 15.],False
2861,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(1, 0, 1, 1, 1, 0)",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  0.  0. 14. 15.],True
2862,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(1, 1, 1, 0, 1, 0)",[ 0.  0.  0.  0.  4.  4.  6.  7.  0.  0.  0.  8.  4.  4.  6. 15.],True
2863,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(0, 1, 1, 1, 0, 0)",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  0.  0.  0. 15.],False
2864,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'OR', 'AND', 'AND', 'AND', 'AND']","(0, 1, 1, 1, 1, 1)",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  0.  0.  0. 15.],False
